pmid	year	name	term
16159641	2005	DescriptorName	Mice, Inbred BALB C
16159641	2005	DescriptorName	Spleen
16159641	2005	QualifierName	immunology
16157701	2005	DescriptorName	Animals
16157701	2005	DescriptorName	Apoptosis
16157701	2005	QualifierName	genetics
16157701	2005	DescriptorName	Caspase 3
16157701	2005	DescriptorName	Caspases
16157701	2005	QualifierName	chemistry
16157701	2005	QualifierName	metabolism
16157701	2005	DescriptorName	Cell Cycle
16157701	2005	QualifierName	genetics
16157701	2005	DescriptorName	Cell Differentiation
16157701	2005	DescriptorName	Cell Division
16157701	2005	DescriptorName	Cell Line, Tumor
16157701	2005	DescriptorName	Cells, Cultured
16157701	2005	DescriptorName	Chromatin Immunoprecipitation
16157701	2005	DescriptorName	Enzyme Activation
16157701	2005	QualifierName	genetics
16157701	2005	DescriptorName	Fluorescent Antibody Technique
16157701	2005	DescriptorName	Fluorescent Dyes
16157701	2005	DescriptorName	Forkhead Transcription Factors
16157701	2005	QualifierName	genetics
16157701	2005	QualifierName	metabolism
16157701	2005	DescriptorName	Gene Expression Regulation, Neoplastic
16157701	2005	DescriptorName	Genes, Tumor Suppressor
16157701	2005	DescriptorName	Humans
16157701	2005	DescriptorName	Indoles
16157701	2005	DescriptorName	Luciferases
16157701	2005	QualifierName	analysis
16157701	2005	QualifierName	metabolism
16157701	2005	DescriptorName	Mice
16157701	2005	DescriptorName	Mice, Inbred NOD
16157701	2005	DescriptorName	Mice, SCID
16157701	2005	DescriptorName	Myoblasts
16157701	2005	QualifierName	physiology
16157701	2005	DescriptorName	Promoter Regions, Genetic
16157701	2005	DescriptorName	Recombinant Fusion Proteins
16157701	2005	QualifierName	genetics
16157701	2005	QualifierName	metabolism
16157701	2005	DescriptorName	Reverse Transcriptase Polymerase Chain Reaction
16157701	2005	DescriptorName	Rhabdomyosarcoma, Alveolar
16157701	2005	QualifierName	genetics
16157701	2005	QualifierName	metabolism
16157701	2005	QualifierName	pathology
16157701	2005	DescriptorName	Rhabdomyosarcoma, Embryonal
16157701	2005	QualifierName	genetics
16157701	2005	QualifierName	metabolism
16157701	2005	QualifierName	pathology
16151024	2005	DescriptorName	Angiotensin II
16151024	2005	QualifierName	pharmacology
16151024	2005	DescriptorName	Animals
16151024	2005	DescriptorName	Hypertrophy
16151024	2005	DescriptorName	Intracellular Signaling Peptides and Proteins
16151024	2005	QualifierName	physiology
16151024	2005	DescriptorName	Membrane Microdomains
16151024	2005	QualifierName	metabolism
16151024	2005	DescriptorName	Mice
16151024	2005	DescriptorName	Mice, Inbred C57BL
16151024	2005	DescriptorName	Muscle, Smooth, Vascular
16151024	2005	QualifierName	metabolism
16151024	2005	QualifierName	pathology
16151024	2005	DescriptorName	Myocytes, Smooth Muscle
16151024	2005	QualifierName	pathology
16151024	2005	DescriptorName	Phosphorylation
16151024	2005	DescriptorName	Protein Tyrosine Phosphatase, Non-Receptor Type 1
16151024	2005	DescriptorName	Protein Tyrosine Phosphatase, Non-Receptor Type 11
16151024	2005	DescriptorName	Protein Tyrosine Phosphatases
16151024	2005	QualifierName	physiology
16151024	2005	DescriptorName	Proto-Oncogene Proteins c-abl
16151024	2005	QualifierName	physiology
16151024	2005	DescriptorName	RNA, Small Interfering
16151024	2005	QualifierName	pharmacology
16151024	2005	DescriptorName	Rats
16151024	2005	DescriptorName	Reactive Oxygen Species
16151024	2005	DescriptorName	Receptor, Angiotensin, Type 1
16151024	2005	QualifierName	physiology
16151024	2005	DescriptorName	Receptor, Epidermal Growth Factor
16151024	2005	QualifierName	metabolism
16151024	2005	DescriptorName	Signal Transduction
16151024	2005	QualifierName	physiology
16151024	2005	DescriptorName	Transcriptional Activation
16151024	2005	DescriptorName	src-Family Kinases
16151024	2005	QualifierName	physiology
16146159	2005	DescriptorName	Biological Transport
16146159	2005	DescriptorName	DNA Adducts
16146159	2005	QualifierName	analysis
16146159	2005	QualifierName	pharmacokinetics
16146159	2005	DescriptorName	Environmental Exposure
16146159	2005	DescriptorName	Environmental Monitoring
16146159	2005	QualifierName	methods
16146159	2005	DescriptorName	Humans
16146159	2005	DescriptorName	Polycyclic Hydrocarbons, Aromatic
16146159	2005	QualifierName	pharmacokinetics
16146159	2005	QualifierName	toxicity
16138565	2005	DescriptorName	Adult
16138565	2005	DescriptorName	Aged
16138565	2005	DescriptorName	Arabs
16138565	2005	QualifierName	genetics
16138565	2005	DescriptorName	Case-Control Studies
16138565	2005	DescriptorName	Female
16138565	2005	DescriptorName	Gene Frequency
16138565	2005	DescriptorName	Genetic Predisposition to Disease
16138565	2005	QualifierName	ethnology
16138565	2005	DescriptorName	Genotype
16138565	2005	DescriptorName	Humans
16138565	2005	DescriptorName	Hypertension
16138565	2005	QualifierName	genetics
16138565	2005	DescriptorName	Hypertrophy, Left Ventricular
16138565	2005	QualifierName	ethnology
16138565	2005	QualifierName	genetics
16138565	2005	DescriptorName	Male
16138565	2005	DescriptorName	Middle Aged
16138565	2005	DescriptorName	Peptidyl-Dipeptidase A
16138565	2005	QualifierName	genetics
16138565	2005	DescriptorName	Pilot Projects
16138565	2005	DescriptorName	Polymorphism, Genetic
16138565	2005	DescriptorName	Retrospective Studies
16138565	2005	DescriptorName	United Arab Emirates
16138565	2005	QualifierName	epidemiology
16135352	2005	DescriptorName	Acupuncture Points
16135352	2005	DescriptorName	Body Height
16135352	2005	QualifierName	physiology
16135352	2005	DescriptorName	Body Weight
16135352	2005	QualifierName	physiology
16135352	2005	DescriptorName	Double-Blind Method
16135352	2005	DescriptorName	Femoral Nerve
16135352	2005	QualifierName	anatomy & histology
16135352	2005	QualifierName	physiology
16135352	2005	DescriptorName	Humans
16135352	2005	DescriptorName	Needles
16135352	2005	DescriptorName	Nerve Block
16135352	2005	QualifierName	methods
16135352	2005	DescriptorName	Prospective Studies
16135352	2005	DescriptorName	Time Factors
16135352	2005	DescriptorName	Treatment Outcome
16116011	2005	DescriptorName	Abdomen
16116011	2005	QualifierName	surgery
16116011	2005	DescriptorName	Aged
16116011	2005	DescriptorName	Analgesia, Epidural
16116011	2005	QualifierName	adverse effects
16116011	2005	DescriptorName	Analgesia, Patient-Controlled
16116011	2005	DescriptorName	Analgesics, Opioid
16116011	2005	QualifierName	therapeutic use
16116011	2005	DescriptorName	Atrial Natriuretic Factor
16116011	2005	QualifierName	blood
16116011	2005	DescriptorName	Coronary Artery Disease
16116011	2005	QualifierName	metabolism
16116011	2005	DescriptorName	Epinephrine
16116011	2005	QualifierName	blood
16116011	2005	DescriptorName	Female
16116011	2005	DescriptorName	Hemodynamics
16116011	2005	QualifierName	drug effects
16116011	2005	QualifierName	physiology
16116011	2005	DescriptorName	Humans
16116011	2005	DescriptorName	Intraoperative Period
16116011	2005	DescriptorName	Male
16116011	2005	DescriptorName	Middle Aged
16116011	2005	DescriptorName	Natriuretic Peptide, Brain
16116011	2005	QualifierName	blood
16116011	2005	DescriptorName	Norepinephrine
16116011	2005	QualifierName	blood
16116011	2005	DescriptorName	Pain Measurement
16116011	2005	DescriptorName	Pain, Postoperative
16116011	2005	QualifierName	drug therapy
16116011	2005	DescriptorName	Pirinitramide
16116011	2005	QualifierName	therapeutic use
16116011	2005	DescriptorName	Postoperative Period
16116011	2005	DescriptorName	Prospective Studies
16116011	2005	DescriptorName	Risk Factors
16116011	2005	DescriptorName	Surgical Procedures, Operative
16116011	2005	DescriptorName	Ventricular Function, Left
16116011	2005	QualifierName	physiology
16110016	2005	DescriptorName	Adult
16110016	2005	DescriptorName	Breast Neoplasms
16110016	2005	QualifierName	drug therapy
16110016	2005	QualifierName	enzymology
16110016	2005	QualifierName	genetics
16110016	2005	DescriptorName	Cytochrome P-450 CYP3A
16110016	2005	DescriptorName	Cytochrome P-450 Enzyme System
16110016	2005	QualifierName	genetics
16110016	2005	DescriptorName	Disease-Free Survival
16110016	2005	DescriptorName	Female
16110016	2005	DescriptorName	Genetic Predisposition to Disease
16110016	2005	DescriptorName	Genotype
16110016	2005	DescriptorName	Glutathione Transferase
16110016	2005	QualifierName	genetics
16110016	2005	DescriptorName	Humans
16110016	2005	DescriptorName	Lymphatic Metastasis
16110016	2005	DescriptorName	Middle Aged
16110016	2005	DescriptorName	Polymorphism, Genetic
16110016	2005	DescriptorName	Predictive Value of Tests
16110016	2005	DescriptorName	Prognosis
16110016	2005	DescriptorName	Risk Factors
16110016	2005	DescriptorName	Survival Analysis
16099949	2005	DescriptorName	Arabidopsis
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	growth & development
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	Arabidopsis Proteins
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	QualifierName	physiology
16099949	2005	DescriptorName	DNA-Binding Proteins
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	Flowers
16099949	2005	QualifierName	growth & development
16099949	2005	DescriptorName	Gene Expression Regulation, Plant
16099949	2005	DescriptorName	Homeodomain Proteins
16099949	2005	QualifierName	genetics
16099949	2005	DescriptorName	Hot Temperature
16099949	2005	DescriptorName	MADS Domain Proteins
16099949	2005	DescriptorName	Plant Leaves
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	Plant Proteins
16099949	2005	QualifierName	genetics
16099949	2005	DescriptorName	Plant Shoots
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	Plants, Genetically Modified
16099949	2005	DescriptorName	Promoter Regions, Genetic
16099949	2005	DescriptorName	RNA, Messenger
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	RNA, Plant
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	Signal Transduction
16099949	2005	DescriptorName	Transcription Factors
16099949	2005	QualifierName	genetics
16099949	2005	QualifierName	metabolism
16099949	2005	DescriptorName	Transcription, Genetic
16094364	2005	
16080255	2005	DescriptorName	Animals
16080255	2005	DescriptorName	Cardiology
16080255	2005	DescriptorName	Cardiovascular Diseases
16080255	2005	DescriptorName	Cardiovascular System
16080255	2005	DescriptorName	Humans
16077385	2005	DescriptorName	Adolescent
16077385	2005	DescriptorName	Adult
16077385	2005	DescriptorName	Anti-Inflammatory Agents
16077385	2005	QualifierName	pharmacology
16077385	2005	DescriptorName	Cardiac Surgical Procedures
16077385	2005	DescriptorName	Cardiopulmonary Bypass
16077385	2005	DescriptorName	Child
16077385	2005	DescriptorName	Child, Preschool
16077385	2005	DescriptorName	Dexamethasone
16077385	2005	QualifierName	pharmacology
16077385	2005	DescriptorName	Diagnostic Techniques, Digestive System
16077385	2005	DescriptorName	Female
16077385	2005	DescriptorName	Humans
16077385	2005	DescriptorName	Intestines
16077385	2005	QualifierName	drug effects
16077385	2005	DescriptorName	Male
16077385	2005	DescriptorName	Permeability
16077385	2005	QualifierName	drug effects
16077385	2005	DescriptorName	Prospective Studies
16076637	2005	DescriptorName	Anti-Infective Agents
16076637	2005	QualifierName	chemistry
16076637	2005	DescriptorName	Canada
16076637	2005	DescriptorName	Cinnamates
16076637	2005	QualifierName	chemistry
16076637	2005	DescriptorName	Free Radical Scavengers
16076637	2005	QualifierName	chemistry
16076637	2005	DescriptorName	Propolis
16076637	2005	QualifierName	chemistry
16061819	2005	DescriptorName	Animals
16061819	2005	DescriptorName	Antibodies, Monoclonal
16061819	2005	QualifierName	immunology
16061819	2005	DescriptorName	Antigen Presentation
16061819	2005	QualifierName	immunology
16061819	2005	DescriptorName	Antigens, CD80
16061819	2005	QualifierName	immunology
16061819	2005	QualifierName	metabolism
16061819	2005	DescriptorName	Cytotoxicity Tests, Immunologic
16061819	2005	DescriptorName	Dendritic Cells
16061819	2005	QualifierName	immunology
16061819	2005	QualifierName	metabolism
16061819	2005	DescriptorName	Flow Cytometry
16061819	2005	DescriptorName	Immunization
16061819	2005	DescriptorName	Mice
16061819	2005	DescriptorName	Mice, Inbred C57BL
16054423	2005	DescriptorName	Adult
16054423	2005	DescriptorName	Aged
16054423	2005	DescriptorName	Blotting, Western
16054423	2005	DescriptorName	Carcinoma
16054423	2005	QualifierName	enzymology
16054423	2005	QualifierName	secondary
16054423	2005	DescriptorName	Cyclooxygenase 2
16054423	2005	QualifierName	metabolism
16054423	2005	DescriptorName	Female
16054423	2005	DescriptorName	Humans
16054423	2005	DescriptorName	Immunohistochemistry
16054423	2005	DescriptorName	Lymphatic Metastasis
16054423	2005	DescriptorName	Male
16054423	2005	DescriptorName	Middle Aged
16054423	2005	DescriptorName	Nasopharyngeal Neoplasms
16054423	2005	QualifierName	enzymology
16054423	2005	DescriptorName	RNA, Messenger
16054423	2005	QualifierName	analysis
16054423	2005	DescriptorName	RNA, Neoplasm
16054423	2005	QualifierName	analysis
16054423	2005	DescriptorName	Reverse Transcriptase Polymerase Chain Reaction
16045557	2005	DescriptorName	Age Distribution
16045557	2005	DescriptorName	Aged
16045557	2005	DescriptorName	Aged, 80 and over
16045557	2005	DescriptorName	England
16045557	2005	QualifierName	epidemiology
16045557	2005	DescriptorName	Humans
16045557	2005	DescriptorName	Incidence
16045557	2005	DescriptorName	Male
16045557	2005	DescriptorName	Middle Aged
16045557	2005	DescriptorName	Mortality
16045557	2005	QualifierName	trends
16045557	2005	DescriptorName	Prostatic Neoplasms
16045557	2005	QualifierName	epidemiology
16045557	2005	DescriptorName	Regression Analysis
16045557	2005	DescriptorName	Social Class
16045557	2005	DescriptorName	Survival Rate
16045557	2005	QualifierName	trends
16040081	2006	DescriptorName	Aniline Compounds
16040081	2006	QualifierName	chemistry
16040081	2006	DescriptorName	Brassica
16040081	2006	QualifierName	chemistry
16040081	2006	DescriptorName	Color
16040081	2006	DescriptorName	Environmental Monitoring
16040081	2006	QualifierName	methods
16040081	2006	DescriptorName	Environmental Pollutants
16040081	2006	QualifierName	analysis
16040081	2006	DescriptorName	Hydrogen-Ion Concentration
16040081	2006	DescriptorName	Naphthalenes
16040081	2006	QualifierName	chemistry
16040081	2006	DescriptorName	Oxidation-Reduction
16040081	2006	DescriptorName	Selenium
16040081	2006	QualifierName	analysis
16040081	2006	DescriptorName	Spectrophotometry
16040081	2006	DescriptorName	Temperature
16033828	2005	DescriptorName	Adult
16033828	2005	DescriptorName	Aged
16033828	2005	DescriptorName	Comet Assay
16033828	2005	DescriptorName	DNA Damage
16033828	2005	DescriptorName	DNA Repair
16033828	2005	DescriptorName	Epidemiologic Studies
16033828	2005	DescriptorName	Female
16033828	2005	DescriptorName	Humans
16033828	2005	DescriptorName	Lymphocytes
16033828	2005	QualifierName	physiology
16033828	2005	DescriptorName	Male
16033828	2005	DescriptorName	Middle Aged
16033828	2005	DescriptorName	Nasopharyngeal Neoplasms
16033828	2005	QualifierName	radiotherapy
16033828	2005	DescriptorName	Prospective Studies
16033828	2005	DescriptorName	Radiation Injuries
16033828	2005	QualifierName	genetics
16033828	2005	QualifierName	physiopathology
16033828	2005	DescriptorName	Severity of Illness Index
16033828	2005	DescriptorName	Skin
16033828	2005	QualifierName	pathology
16033828	2005	QualifierName	radiation effects
16026327	2005	DescriptorName	AMP-Activated Protein Kinases
16026327	2005	DescriptorName	Acetyltransferases
16026327	2005	QualifierName	metabolism
16026327	2005	DescriptorName	Animals
16026327	2005	DescriptorName	Cell Line, Tumor
16026327	2005	DescriptorName	Humans
16026327	2005	DescriptorName	Liver
16026327	2005	QualifierName	cytology
16026327	2005	QualifierName	enzymology
16026327	2005	QualifierName	metabolism
16026327	2005	DescriptorName	Lung
16026327	2005	QualifierName	enzymology
16026327	2005	QualifierName	metabolism
16026327	2005	DescriptorName	Models, Biological
16026327	2005	DescriptorName	Multienzyme Complexes
16026327	2005	QualifierName	metabolism
16026327	2005	DescriptorName	NM23 Nucleoside Diphosphate Kinases
16026327	2005	DescriptorName	Nucleoside-Diphosphate Kinase
16026327	2005	QualifierName	metabolism
16026327	2005	DescriptorName	Phosphorylation
16026327	2005	DescriptorName	Protein Binding
16026327	2005	DescriptorName	Protein-Serine-Threonine Kinases
16026327	2005	QualifierName	metabolism
16026327	2005	DescriptorName	Rats
16009522	2005	DescriptorName	Cells, Cultured
16009522	2005	DescriptorName	Dose-Response Relationship, Drug
16009522	2005	DescriptorName	Flavonoids
16009522	2005	QualifierName	pharmacology
16009522	2005	DescriptorName	Humans
16009522	2005	DescriptorName	Matrix Metalloproteinase 1
16009522	2005	QualifierName	analysis
16009522	2005	QualifierName	genetics
16009522	2005	DescriptorName	Quercetin
16009522	2005	QualifierName	pharmacology
16009522	2005	DescriptorName	Skin
16009522	2005	QualifierName	drug effects
16009522	2005	QualifierName	enzymology
16009522	2005	QualifierName	radiation effects
16009522	2005	DescriptorName	Ultraviolet Rays
16009522	2005	DescriptorName	Viola
16009522	2005	QualifierName	chemistry
16002281	2005	DescriptorName	Aromatase Inhibitors
16002281	2005	QualifierName	pharmacology
16002281	2005	QualifierName	therapeutic use
16002281	2005	QualifierName	toxicity
16002281	2005	DescriptorName	Clomiphene
16002281	2005	QualifierName	pharmacology
16002281	2005	DescriptorName	Dinoprostone
16002281	2005	QualifierName	pharmacology
16002281	2005	DescriptorName	Embryo, Mammalian
16002281	2005	QualifierName	drug effects
16002281	2005	DescriptorName	Female
16002281	2005	DescriptorName	Humans
16002281	2005	DescriptorName	Infertility, Female
16002281	2005	QualifierName	drug therapy
16002281	2005	DescriptorName	Luteinizing Hormone
16002281	2005	QualifierName	pharmacology
16002281	2005	DescriptorName	Ovulation
16002281	2005	QualifierName	drug effects
16002281	2005	DescriptorName	Premenopause
15994554	2005	DescriptorName	Caspase 3
15994554	2005	DescriptorName	Caspases
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Cell Line
15994554	2005	DescriptorName	Cell Physiological Phenomena
15994554	2005	DescriptorName	Cell Survival
15994554	2005	DescriptorName	Endocytosis
15994554	2005	DescriptorName	Fluorescein-5-isothiocyanate
15994554	2005	DescriptorName	Fluorescent Dyes
15994554	2005	DescriptorName	Hela Cells
15994554	2005	DescriptorName	Humans
15994554	2005	DescriptorName	I-kappa B Proteins
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Magnetics
15994554	2005	DescriptorName	Microscopy, Confocal
15994554	2005	DescriptorName	Molecular Probe Techniques
15994554	2005	DescriptorName	Molecular Probes
15994554	2005	DescriptorName	NF-kappa B
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Nanostructures
15994554	2005	DescriptorName	Oligopeptides
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Phosphorylation
15994554	2005	DescriptorName	Protein Binding
15994554	2005	DescriptorName	Proteins
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Quantum Dots
15994554	2005	DescriptorName	Recombinant Fusion Proteins
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Signal Transduction
15994554	2005	DescriptorName	Streptavidin
15994554	2005	DescriptorName	Tacrolimus
15994554	2005	QualifierName	metabolism
15994554	2005	DescriptorName	Transcription Factor RelA
15994554	2005	DescriptorName	Tumor Necrosis Factor-alpha
15994554	2005	QualifierName	pharmacology
15994554	2005	DescriptorName	beta-Transducin Repeat-Containing Proteins
15994554	2005	QualifierName	metabolism
15994234	2005	DescriptorName	Abscisic Acid
15994234	2005	QualifierName	pharmacology
15994234	2005	DescriptorName	Acclimatization
15994234	2005	QualifierName	physiology
15994234	2005	DescriptorName	Amino Acid Sequence
15994234	2005	DescriptorName	Arabidopsis
15994234	2005	QualifierName	genetics
15994234	2005	QualifierName	physiology
15994234	2005	DescriptorName	Base Sequence
15994234	2005	DescriptorName	Cloning, Molecular
15994234	2005	DescriptorName	Cold Temperature
15994234	2005	DescriptorName	DNA Primers
15994234	2005	DescriptorName	Dioxygenases
15994234	2005	DescriptorName	Gene Expression Regulation, Plant
15994234	2005	QualifierName	drug effects
15994234	2005	QualifierName	genetics
15994234	2005	DescriptorName	Genetic Vectors
15994234	2005	DescriptorName	Microarray Analysis
15994234	2005	DescriptorName	Molecular Sequence Data
15994234	2005	DescriptorName	Oxygenases
15994234	2005	QualifierName	metabolism
15994234	2005	DescriptorName	Phenotype
15994234	2005	DescriptorName	Plant Proteins
15994234	2005	DescriptorName	Reverse Transcriptase Polymerase Chain Reaction
15994234	2005	DescriptorName	Sequence Analysis, DNA
15994234	2005	DescriptorName	Sodium Chloride
15994234	2005	QualifierName	toxicity
15994234	2005	DescriptorName	Transcription Factors
15994234	2005	QualifierName	chemistry
15994234	2005	QualifierName	genetics
15988809	2005	DescriptorName	Bone Plates
15988809	2005	DescriptorName	Bone Screws
15988809	2005	DescriptorName	Humans
15988809	2005	DescriptorName	Spinal Fusion
15988809	2005	QualifierName	instrumentation
15988809	2005	DescriptorName	Thoracic Vertebrae
15988809	2005	QualifierName	physiology
15988809	2005	QualifierName	surgery
15988809	2005	DescriptorName	Weight-Bearing
15988546	2005	DescriptorName	Adult
15988546	2005	DescriptorName	Cholesterol
15988546	2005	QualifierName	blood
15988546	2005	DescriptorName	Erectile Dysfunction
15988546	2005	QualifierName	blood
15988546	2005	QualifierName	etiology
15988546	2005	QualifierName	prevention & control
15988546	2005	DescriptorName	Humans
15988546	2005	DescriptorName	Hyperlipidemias
15988546	2005	QualifierName	complications
15988546	2005	QualifierName	therapy
15988546	2005	DescriptorName	Linear Models
15988546	2005	DescriptorName	Lipids
15988546	2005	QualifierName	blood
15988546	2005	DescriptorName	Lipoproteins, HDL
15988546	2005	QualifierName	blood
15988546	2005	DescriptorName	Lipoproteins, LDL
15988546	2005	QualifierName	blood
15988546	2005	DescriptorName	Male
15988546	2005	DescriptorName	Middle Aged
15988546	2005	DescriptorName	Odds Ratio
15988546	2005	DescriptorName	Triglycerides
15988546	2005	QualifierName	blood
15987643	2005	DescriptorName	Animals
15987643	2005	DescriptorName	Blastocyst
15987643	2005	QualifierName	cytology
15987643	2005	QualifierName	physiology
15987643	2005	DescriptorName	Embryonic Development
15987643	2005	QualifierName	physiology
15987643	2005	DescriptorName	Epithelium
15987643	2005	QualifierName	physiology
15987643	2005	DescriptorName	Estrous Cycle
15987643	2005	QualifierName	physiology
15987643	2005	DescriptorName	Female
15987643	2005	DescriptorName	Gene Expression Regulation
15987643	2005	QualifierName	physiology
15987643	2005	DescriptorName	Male
15987643	2005	DescriptorName	Matrix Metalloproteinases
15987643	2005	QualifierName	biosynthesis
15987643	2005	DescriptorName	Matrix Metalloproteinases, Secreted
15987643	2005	DescriptorName	Mice
15987643	2005	DescriptorName	Pregnancy
15987643	2005	QualifierName	physiology
15987643	2005	DescriptorName	RNA, Messenger
15987643	2005	QualifierName	biosynthesis
15987643	2005	DescriptorName	Reverse Transcriptase Polymerase Chain Reaction
15987643	2005	QualifierName	methods
15987643	2005	DescriptorName	Uterus
15987643	2005	QualifierName	cytology
15987643	2005	QualifierName	metabolism
15981993	2005	DescriptorName	Escherichia coli
15981993	2005	QualifierName	chemistry
15981993	2005	DescriptorName	Escherichia coli Proteins
15981993	2005	QualifierName	chemistry
15981993	2005	QualifierName	physiology
15981993	2005	DescriptorName	Nuclear Magnetic Resonance, Biomolecular
15981993	2005	DescriptorName	Protein Conformation
15976327	2005	DescriptorName	Angiotensin II
15976327	2005	QualifierName	pharmacology
15976327	2005	DescriptorName	Animals
15976327	2005	DescriptorName	Caveolin 1
15976327	2005	QualifierName	genetics
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Cells, Cultured
15976327	2005	DescriptorName	Hypertrophy
15976327	2005	DescriptorName	Membrane Microdomains
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Microfilaments
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Muscle, Smooth, Vascular
15976327	2005	QualifierName	metabolism
15976327	2005	QualifierName	pathology
15976327	2005	DescriptorName	NADPH Oxidase
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Oxidation-Reduction
15976327	2005	DescriptorName	Phosphorylation
15976327	2005	QualifierName	drug effects
15976327	2005	DescriptorName	Proto-Oncogene Proteins c-akt
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	RNA, Small Interfering
15976327	2005	DescriptorName	Reactive Oxygen Species
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Receptor, Angiotensin, Type 1
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Receptor, Epidermal Growth Factor
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	SOS1 Protein
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Signal Transduction
15976327	2005	QualifierName	physiology
15976327	2005	DescriptorName	Tyrosine
15976327	2005	QualifierName	metabolism
15976327	2005	DescriptorName	Vasoconstrictor Agents
15976327	2005	QualifierName	pharmacology
15976327	2005	DescriptorName	rac1 GTP-Binding Protein
15976327	2005	QualifierName	metabolism
15968290	2005	DescriptorName	Adult
15968290	2005	DescriptorName	Age Factors
15968290	2005	DescriptorName	Antigens, CD34
15968290	2005	QualifierName	biosynthesis
15968290	2005	DescriptorName	Antineoplastic Combined Chemotherapy Protocols
15968290	2005	QualifierName	therapeutic use
15968290	2005	DescriptorName	Dexamethasone
15968290	2005	QualifierName	administration & dosage
15968290	2005	DescriptorName	Female
15968290	2005	DescriptorName	Glucocorticoids
15968290	2005	QualifierName	administration & dosage
15968290	2005	DescriptorName	Hematopoietic Stem Cell Mobilization
15968290	2005	QualifierName	methods
15968290	2005	DescriptorName	Humans
15968290	2005	DescriptorName	Immunosuppressive Agents
15968290	2005	QualifierName	administration & dosage
15968290	2005	DescriptorName	Male
15968290	2005	DescriptorName	Middle Aged
15968290	2005	DescriptorName	Multiple Myeloma
15968290	2005	QualifierName	therapy
15968290	2005	DescriptorName	Prospective Studies
15968290	2005	DescriptorName	Remission Induction
15968290	2005	DescriptorName	Stem Cell Transplantation
15968290	2005	QualifierName	methods
15968290	2005	DescriptorName	Stem Cells
15968290	2005	QualifierName	cytology
15968290	2005	DescriptorName	Thalidomide
15968290	2005	QualifierName	administration & dosage
15968290	2005	DescriptorName	Transplantation Conditioning
15968290	2005	QualifierName	methods
15968290	2005	DescriptorName	Treatment Outcome
15968000	2005	DescriptorName	Animals
15968000	2005	DescriptorName	Cell Membrane
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Cell Nucleus
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Chromatography, Liquid
15968000	2005	DescriptorName	Cytoplasm
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Endothelium, Vascular
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Epithelial Cells
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Epithelium
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Guanosine Triphosphate
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Homozygote
15968000	2005	DescriptorName	Inflammation
15968000	2005	DescriptorName	Interleukin-1
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Ligands
15968000	2005	DescriptorName	Lung
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Lung Diseases
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Membrane Proteins
15968000	2005	QualifierName	metabolism
15968000	2005	DescriptorName	Mice
15968000	2005	DescriptorName	Mice, Inbred BALB C
15968000	2005	DescriptorName	Mice, Inbred C57BL
15968000	2005	DescriptorName	Mice, Knockout
15968000	2005	DescriptorName	Mice, Transgenic
15968000	2005	DescriptorName	Microscopy, Electron
15968000	2005	DescriptorName	Microscopy, Fluorescence
15968000	2005	DescriptorName	Models, Biological
15968000	2005	DescriptorName	Permeability
15968000	2005	DescriptorName	Protein Binding
15968000	2005	DescriptorName	RNA, Messenger
